step,elapsed,x_laser,G,cooling_rate,R,Tmax
460,461.00,0.72,3.1407e-03,4.8097e-04,1.5314e-01,0.9473
480,481.00,0.76,4.6378e-03,4.3265e-04,9.3288e-02,0.9565
500,501.00,0.81,5.3275e-03,3.9430e-04,7.4012e-02,0.9649
520,521.00,0.85,5.8754e-03,3.7869e-04,6.4454e-02,0.9730
540,541.00,0.90,6.1852e-03,3.4116e-04,5.5157e-02,0.9805
560,561.00,0.95,6.5981e-03,3.1352e-04,4.7516e-02,0.9867
580,581.00,0.99,6.9600e-03,2.8912e-04,4.1540e-02,0.9921
600,601.00,1.04,7.2975e-03,2.6835e-04,3.6773e-02,0.9972
620,621.00,1.08,7.6753e-03,2.5009e-04,3.2584e-02,1.0021
640,641.00,1.13,7.9083e-03,2.3253e-04,2.9403e-02,1.0070
660,661.00,1.18,8.1215e-03,2.1333e-04,2.6268e-02,1.0116
680,681.00,1.22,8.3437e-03,1.9614e-04,2.3508e-02,1.0159
700,701.00,1.27,8.6785e-03,1.8176e-04,2.0944e-02,1.0198
720,721.00,1.31,8.8850e-03,1.7070e-04,1.9213e-02,1.0235
740,741.00,1.36,9.0455e-03,1.6016e-04,1.7707e-02,1.0270
760,761.00,1.41,9.1916e-03,1.4898e-04,1.6209e-02,1.0303
780,781.00,1.45,9.3112e-03,1.3879e-04,1.4906e-02,1.0333
800,801.00,1.50,9.4395e-03,1.3087e-04,1.3864e-02,1.0362
820,821.00,1.54,9.5320e-03,1.2342e-04,1.2948e-02,1.0389
840,841.00,1.59,9.6265e-03,1.1610e-04,1.2060e-02,1.0414
860,861.00,1.64,9.7048e-03,1.0946e-04,1.1279e-02,1.0438
880,881.00,1.68,9.8267e-03,1.0268e-04,1.0449e-02,1.0460
900,901.00,1.73,9.9024e-03,9.6329e-05,9.7278e-03,1.0481
920,921.00,1.77,9.9552e-03,9.0649e-05,9.1057e-03,1.0501
940,941.00,1.82,1.0023e-02,8.6107e-05,8.5908e-03,1.0519
960,961.00,1.87,1.0078e-02,8.2317e-05,8.1678e-03,1.0537
980,981.00,1.91,1.0113e-02,7.8941e-05,7.8056e-03,1.0554
1000,1001.00,1.96,1.0157e-02,7.5621e-05,7.4451e-03,1.0571
1020,1021.00,2.00,1.0204e-02,7.2427e-05,7.0979e-03,1.0587
1040,1041.00,2.05,1.0254e-02,6.9484e-05,6.7761e-03,1.0602
1060,1061.00,2.10,1.0402e-02,6.6716e-05,6.4141e-03,1.0616
1080,1081.00,2.14,1.0564e-02,6.4026e-05,6.0607e-03,1.0630
1100,1101.00,2.19,1.0764e-02,6.1256e-05,5.6907e-03,1.0644
1120,1121.00,2.23,1.0862e-02,5.8484e-05,5.3840e-03,1.0657
1140,1141.00,2.28,1.1004e-02,5.5842e-05,5.0746e-03,1.0669
1160,1161.00,2.33,1.1076e-02,5.3573e-05,4.8366e-03,1.0680
1180,1181.00,2.37,1.1171e-02,5.1721e-05,4.6299e-03,1.0691
1200,1201.00,2.42,1.1240e-02,5.0155e-05,4.4620e-03,1.0702
1220,1221.00,2.46,1.1359e-02,4.8981e-05,4.3123e-03,1.0712
1240,1241.00,2.51,1.1426e-02,4.8030e-05,4.2036e-03,1.0722
1260,1261.00,2.56,1.1486e-02,4.7255e-05,4.1141e-03,1.0732
1280,1281.00,2.60,1.1577e-02,4.6698e-05,4.0337e-03,1.0741
1300,1301.00,2.65,1.1632e-02,4.5686e-05,3.9278e-03,1.0751
1320,1321.00,2.69,1.1702e-02,4.4045e-05,3.7639e-03,1.0760
1340,1341.00,2.74,1.1752e-02,4.2157e-05,3.5871e-03,1.0769
1360,1361.00,2.79,1.1829e-02,3.9994e-05,3.3811e-03,1.0778
1380,1381.00,2.83,1.1882e-02,3.9371e-05,3.3134e-03,1.0787
1400,1401.00,2.88,1.1936e-02,3.9759e-05,3.3311e-03,1.0795
1420,1421.00,2.92,1.2003e-02,3.9488e-05,3.2897e-03,1.0803
1440,1441.00,2.97,1.2055e-02,3.8706e-05,3.2109e-03,1.0811
1460,1461.00,3.02,1.2095e-02,3.7866e-05,3.1307e-03,1.0820
1480,1481.00,3.06,1.2145e-02,3.7071e-05,3.0522e-03,1.0828
1500,1501.00,3.11,1.2163e-02,3.6548e-05,3.0048e-03,1.0835
1520,1521.00,3.15,1.2228e-02,3.6098e-05,2.9521e-03,1.0843
1540,1541.00,3.20,1.2268e-02,3.5695e-05,2.9095e-03,1.0851
1560,1561.00,3.25,1.2303e-02,3.5356e-05,2.8738e-03,1.0858
1580,1581.00,3.29,1.2335e-02,3.4947e-05,2.8331e-03,1.0865
1600,1601.00,3.34,1.2411e-02,3.4557e-05,2.7844e-03,1.0873
1620,1621.00,3.38,1.2437e-02,3.4209e-05,2.7507e-03,1.0880
1640,1641.00,3.43,1.2484e-02,3.3852e-05,2.7116e-03,1.0887
1660,1661.00,3.48,1.2497e-02,3.3500e-05,2.6806e-03,1.0894
1680,1681.00,3.52,1.2545e-02,3.3233e-05,2.6492e-03,1.0900
1700,1701.00,3.57,1.2585e-02,3.2936e-05,2.6171e-03,1.0907
1720,1721.00,3.61,1.2633e-02,3.2740e-05,2.5916e-03,1.0914
1740,1741.00,3.66,1.2668e-02,3.2484e-05,2.5641e-03,1.0921
1760,1761.00,3.71,1.2709e-02,3.2086e-05,2.5247e-03,1.0928
1780,1781.00,3.75,1.2731e-02,3.1486e-05,2.4732e-03,1.0935
1800,1801.00,3.80,1.2760e-02,3.0934e-05,2.4243e-03,1.0942
1820,1821.00,3.84,1.2796e-02,3.0535e-05,2.3863e-03,1.0949
1840,1841.00,3.89,1.2861e-02,3.0196e-05,2.3479e-03,1.0956
1860,1861.00,3.94,1.2893e-02,2.9958e-05,2.3235e-03,1.0962
1880,1881.00,3.98,1.2913e-02,2.9720e-05,2.3015e-03,1.0969
1900,1901.00,4.03,1.2955e-02,2.9518e-05,2.2785e-03,1.0975
1920,1921.00,4.07,1.2990e-02,2.9328e-05,2.2578e-03,1.0982
1940,1941.00,4.12,1.3014e-02,2.9188e-05,2.2428e-03,1.0988
1960,1961.00,4.17,1.3040e-02,2.8993e-05,2.2233e-03,1.0995
1980,1981.00,4.21,1.3054e-02,2.8862e-05,2.2111e-03,1.1001
2000,2001.00,4.26,1.3107e-02,2.8689e-05,2.1888e-03,1.1007
2020,2021.00,4.30,1.3136e-02,2.8562e-05,2.1744e-03,1.1013
2040,2041.00,4.35,1.3168e-02,2.8442e-05,2.1599e-03,1.1020
2060,2061.00,4.40,1.3177e-02,2.8325e-05,2.1495e-03,1.1026
2080,2081.00,4.44,1.3190e-02,2.8181e-05,2.1366e-03,1.1032
2100,2101.00,4.49,1.3210e-02,2.8042e-05,2.1228e-03,1.1038
2120,2121.00,4.53,1.3232e-02,2.7832e-05,2.1034e-03,1.1044
2140,2141.00,4.58,1.3250e-02,2.7605e-05,2.0834e-03,1.1050
2160,2161.00,4.63,1.3296e-02,2.7473e-05,2.0663e-03,1.1056
2180,2181.00,4.67,1.3338e-02,2.7353e-05,2.0508e-03,1.1062
2200,2201.00,4.72,1.3349e-02,2.7343e-05,2.0483e-03,1.1068
2220,2221.00,4.76,1.3381e-02,2.7421e-05,2.0492e-03,1.1074
2240,2241.00,4.81,1.3405e-02,2.7459e-05,2.0485e-03,1.1079
2260,2261.00,4.86,1.3425e-02,2.7496e-05,2.0481e-03,1.1085
2280,2281.00,4.90,1.3439e-02,2.7516e-05,2.0475e-03,1.1091
2300,2301.00,4.95,1.3472e-02,2.7478e-05,2.0396e-03,1.1097
2320,2321.00,4.99,1.3483e-02,2.7464e-05,2.0369e-03,1.1102
2340,2341.00,5.04,1.3500e-02,2.7385e-05,2.0286e-03,1.1108
2360,2361.00,5.09,1.3516e-02,2.7342e-05,2.0229e-03,1.1114
2380,2381.00,5.13,1.3526e-02,2.7251e-05,2.0146e-03,1.1120
2400,2401.00,5.18,1.3568e-02,2.7169e-05,2.0025e-03,1.1125
2420,2421.00,5.22,1.3593e-02,2.7065e-05,1.9911e-03,1.1131
2440,2441.00,5.27,1.3611e-02,2.7003e-05,1.9839e-03,1.1137
2460,2461.00,5.32,1.3671e-02,2.6932e-05,1.9700e-03,1.1142
2480,2481.00,5.36,1.3703e-02,2.6871e-05,1.9610e-03,1.1148
2500,2501.00,5.41,1.3703e-02,2.6794e-05,1.9553e-03,1.1154
2520,2521.00,5.45,1.3710e-02,2.6729e-05,1.9496e-03,1.1159
2540,2541.00,5.50,1.3713e-02,2.6641e-05,1.9428e-03,1.1165
2560,2561.00,5.55,1.3753e-02,2.6528e-05,1.9290e-03,1.1171
2580,2581.00,5.59,1.3785e-02,2.6449e-05,1.9187e-03,1.1176
2600,2601.00,5.64,1.3802e-02,2.6368e-05,1.9104e-03,1.1182
2620,2621.00,5.68,1.3832e-02,2.6249e-05,1.8978e-03,1.1187
2640,2641.00,5.73,1.3837e-02,2.6097e-05,1.8861e-03,1.1193
2660,2661.00,5.78,1.3880e-02,2.5843e-05,1.8618e-03,1.1198
2680,2681.00,5.82,1.3879e-02,2.5665e-05,1.8492e-03,1.1204
2700,2701.00,5.87,1.3906e-02,2.5483e-05,1.8325e-03,1.1209
2720,2721.00,5.91,1.3919e-02,2.5311e-05,1.8185e-03,1.1214
2740,2741.00,5.96,1.3937e-02,2.5166e-05,1.8057e-03,1.1220
2760,2761.00,6.01,1.3961e-02,2.5111e-05,1.7986e-03,1.1225
2780,2781.00,6.05,1.3993e-02,2.5035e-05,1.7890e-03,1.1231
2800,2801.00,6.10,1.3994e-02,2.4943e-05,1.7825e-03,1.1237
2820,2821.00,6.14,1.4014e-02,2.4924e-05,1.7785e-03,1.1242
2840,2841.00,6.19,1.4056e-02,2.4921e-05,1.7729e-03,1.1247
2860,2861.00,6.24,1.4085e-02,2.4947e-05,1.7712e-03,1.1253
2880,2881.00,6.28,1.4094e-02,2.5028e-05,1.7758e-03,1.1258
2900,2901.00,6.33,1.4114e-02,2.5084e-05,1.7773e-03,1.1264
2920,2921.00,6.37,1.4123e-02,2.5081e-05,1.7760e-03,1.1269
2940,2941.00,6.42,1.4142e-02,2.5091e-05,1.7742e-03,1.1275
2960,2961.00,6.47,1.4147e-02,2.5135e-05,1.7767e-03,1.1280
2980,2981.00,6.51,1.4188e-02,2.5165e-05,1.7736e-03,1.1285
3000,3001.00,6.56,1.4193e-02,2.5172e-05,1.7736e-03,1.1291
3020,3021.00,6.60,1.4191e-02,2.5195e-05,1.7754e-03,1.1296
3040,3041.00,6.65,1.4193e-02,2.5206e-05,1.7760e-03,1.1302
3060,3061.00,6.70,1.4197e-02,2.5177e-05,1.7734e-03,1.1307
3080,3081.00,6.74,1.4223e-02,2.5156e-05,1.7686e-03,1.1312
3100,3101.00,6.79,1.4247e-02,2.5087e-05,1.7609e-03,1.1318
3120,3121.00,6.83,1.4247e-02,2.5009e-05,1.7554e-03,1.1323
3140,3141.00,6.88,1.4267e-02,2.4933e-05,1.7476e-03,1.1328
3160,3161.00,6.93,1.4268e-02,2.4871e-05,1.7431e-03,1.1334
3180,3181.00,6.97,1.4310e-02,2.4775e-05,1.7313e-03,1.1339
3200,3201.00,7.02,1.4304e-02,2.4693e-05,1.7264e-03,1.1344
3220,3221.00,7.06,1.4309e-02,2.4625e-05,1.7209e-03,1.1349
3240,3241.00,7.11,1.4326e-02,2.4547e-05,1.7134e-03,1.1355
3260,3261.00,7.16,1.4337e-02,2.4454e-05,1.7057e-03,1.1360
3280,3281.00,7.20,1.4363e-02,2.4427e-05,1.7007e-03,1.1365
3300,3301.00,7.25,1.4404e-02,2.4326e-05,1.6889e-03,1.1370
3320,3321.00,7.29,1.4416e-02,2.4248e-05,1.6820e-03,1.1375
3340,3341.00,7.34,1.4411e-02,2.4178e-05,1.6777e-03,1.1380
3360,3361.00,7.39,1.4428e-02,2.4115e-05,1.6715e-03,1.1385
3380,3381.00,7.43,1.4456e-02,2.4083e-05,1.6659e-03,1.1390
3400,3401.00,7.48,1.4467e-02,2.4049e-05,1.6623e-03,1.1395
3420,3421.00,7.52,1.4495e-02,2.3968e-05,1.6536e-03,1.1400
3440,3441.00,7.57,1.4501e-02,2.3940e-05,1.6509e-03,1.1405
3460,3461.00,7.62,1.4519e-02,2.3879e-05,1.6447e-03,1.1410
3480,3481.00,7.66,1.4528e-02,2.3807e-05,1.6387e-03,1.1415
3500,3501.00,7.71,1.4540e-02,2.3731e-05,1.6322e-03,1.1420
3520,3521.00,7.75,1.4563e-02,2.3652e-05,1.6241e-03,1.1425
3540,3541.00,7.80,1.4573e-02,2.3577e-05,1.6178e-03,1.1430
3560,3561.00,7.85,1.4581e-02,2.3426e-05,1.6066e-03,1.1435
3580,3581.00,7.89,1.4591e-02,2.3200e-05,1.5900e-03,1.1440
3600,3601.00,7.94,1.4600e-02,2.2961e-05,1.5727e-03,1.1444
3620,3621.00,7.98,1.4617e-02,2.2661e-05,1.5503e-03,1.1449
3640,3641.00,8.03,1.4622e-02,2.2452e-05,1.5355e-03,1.1454
3660,3661.00,8.08,1.4642e-02,2.2298e-05,1.5229e-03,1.1459
3680,3681.00,8.12,1.4650e-02,2.2317e-05,1.5234e-03,1.1463
3700,3701.00,8.17,1.4655e-02,2.2357e-05,1.5256e-03,1.1468
3720,3721.00,8.21,1.4668e-02,2.2482e-05,1.5327e-03,1.1473
3740,3741.00,8.26,1.4686e-02,2.2485e-05,1.5310e-03,1.1478
3760,3761.00,8.31,1.4711e-02,2.2563e-05,1.5338e-03,1.1483
3780,3781.00,8.35,1.4721e-02,2.2644e-05,1.5382e-03,1.1487
3800,3801.00,8.40,1.4736e-02,2.2695e-05,1.5400e-03,1.1492
3820,3821.00,8.44,1.4725e-02,2.2781e-05,1.5471e-03,1.1497
3840,3841.00,8.49,1.4732e-02,2.2845e-05,1.5508e-03,1.1502
3860,3861.00,8.54,1.4746e-02,2.2905e-05,1.5533e-03,1.1507
3880,3881.00,8.58,1.4746e-02,2.2973e-05,1.5579e-03,1.1511
3900,3901.00,8.63,1.4756e-02,2.3012e-05,1.5595e-03,1.1516
3920,3921.00,8.67,1.4784e-02,2.3029e-05,1.5577e-03,1.1521
3940,3941.00,8.72,1.4799e-02,2.2995e-05,1.5538e-03,1.1526
3960,3961.00,8.77,1.4816e-02,2.2954e-05,1.5493e-03,1.1531
3980,3981.00,8.81,1.4841e-02,2.2865e-05,1.5406e-03,1.1535
4000,4001.00,8.86,1.4852e-02,2.2805e-05,1.5355e-03,1.1540
4020,4021.00,8.90,1.4866e-02,2.2673e-05,1.5252e-03,1.1545
4040,4041.00,8.95,1.4907e-02,2.2597e-05,1.5159e-03,1.1550
4060,4061.00,9.00,1.4919e-02,2.2491e-05,1.5075e-03,1.1555
4080,4081.00,9.04,1.4921e-02,2.2350e-05,1.4978e-03,1.1559
4100,4101.00,9.09,1.4928e-02,2.2200e-05,1.4872e-03,1.1564
4120,4121.00,9.13,1.4938e-02,2.1915e-05,1.4670e-03,1.1569
4140,4141.00,9.18,1.4938e-02,2.1579e-05,1.4445e-03,1.1573
4160,4161.00,9.23,1.4943e-02,2.1350e-05,1.4288e-03,1.1578
4180,4181.00,9.27,1.4972e-02,2.1347e-05,1.4258e-03,1.1583
4200,4201.00,9.32,1.4977e-02,2.1438e-05,1.4314e-03,1.1587
4220,4221.00,9.36,1.4992e-02,2.1530e-05,1.4361e-03,1.1591
4240,4241.00,9.41,1.4996e-02,2.1574e-05,1.4387e-03,1.1596
4260,4261.00,9.46,1.5017e-02,2.1528e-05,1.4336e-03,1.1600
4280,4281.00,9.50,1.5029e-02,2.1416e-05,1.4250e-03,1.1604
4300,4301.00,9.55,1.5025e-02,2.1452e-05,1.4278e-03,1.1609
4320,4321.00,9.59,1.5027e-02,2.1486e-05,1.4298e-03,1.1613
4340,4341.00,9.64,1.5033e-02,2.1532e-05,1.4323e-03,1.1617
4360,4361.00,9.69,1.5050e-02,2.1579e-05,1.4339e-03,1.1621
4380,4381.00,9.73,1.5060e-02,2.1646e-05,1.4373e-03,1.1625
4400,4401.00,9.78,1.5081e-02,2.1659e-05,1.4362e-03,1.1630
4420,4421.00,9.82,1.5085e-02,2.1679e-05,1.4371e-03,1.1634
4440,4441.00,9.87,1.5084e-02,2.1655e-05,1.4356e-03,1.1638
4460,4461.00,9.92,1.5089e-02,2.1595e-05,1.4312e-03,1.1642
4480,4481.00,9.96,1.5110e-02,2.1556e-05,1.4266e-03,1.1647
4500,4501.00,10.01,1.5132e-02,2.1555e-05,1.4245e-03,1.1651
4520,4521.00,10.05,1.5136e-02,2.1638e-05,1.4296e-03,1.1655
4540,4541.00,10.10,1.5152e-02,2.1708e-05,1.4327e-03,1.1659
4560,4561.00,10.15,1.5167e-02,2.1791e-05,1.4367e-03,1.1664
4580,4581.00,10.19,1.5166e-02,2.1812e-05,1.4382e-03,1.1668
4600,4601.00,10.24,1.5170e-02,2.1712e-05,1.4312e-03,1.1673
4620,4621.00,10.28,1.5175e-02,2.1455e-05,1.4138e-03,1.1677
4640,4641.00,10.33,1.5182e-02,2.1226e-05,1.3981e-03,1.1682
4660,4661.00,10.38,1.5194e-02,2.1092e-05,1.3881e-03,1.1686
4680,4681.00,10.42,1.5197e-02,2.1091e-05,1.3878e-03,1.1691
4700,4701.00,10.47,1.5193e-02,2.1201e-05,1.3955e-03,1.1695
4720,4721.00,10.51,1.5217e-02,2.1296e-05,1.3995e-03,1.1700
4740,4741.00,10.56,1.5229e-02,2.1412e-05,1.4061e-03,1.1704
4760,4761.00,10.61,1.5235e-02,2.1472e-05,1.4094e-03,1.1708
4780,4781.00,10.65,1.5243e-02,2.1548e-05,1.4136e-03,1.1712
4800,4801.00,10.70,1.5257e-02,2.1627e-05,1.4175e-03,1.1717
4820,4821.00,10.74,1.5250e-02,2.1667e-05,1.4208e-03,1.1721
4840,4841.00,10.79,1.5250e-02,2.1673e-05,1.4212e-03,1.1725
4860,4861.00,10.84,1.5253e-02,2.1657e-05,1.4199e-03,1.1729
4880,4881.00,10.88,1.5269e-02,2.1660e-05,1.4186e-03,1.1733
4900,4901.00,10.93,1.5279e-02,2.1611e-05,1.4144e-03,1.1738
4920,4921.00,10.97,1.5293e-02,2.1545e-05,1.4088e-03,1.1742
4940,4941.00,11.02,1.5295e-02,2.1511e-05,1.4064e-03,1.1746
4960,4961.00,11.07,1.5299e-02,2.1440e-05,1.4014e-03,1.1750
4980,4981.00,11.11,1.5292e-02,2.1365e-05,1.3971e-03,1.1754
5000,5001.00,11.16,1.5306e-02,2.1238e-05,1.3876e-03,1.1759
5020,5021.00,11.20,1.5317e-02,2.1047e-05,1.3741e-03,1.1763
5040,5041.00,11.25,1.5335e-02,2.0832e-05,1.3584e-03,1.1767
5060,5061.00,11.30,1.5324e-02,2.0812e-05,1.3582e-03,1.1771
5080,5081.00,11.34,1.5321e-02,2.0947e-05,1.3672e-03,1.1775
5100,5101.00,11.39,1.5334e-02,2.1142e-05,1.3787e-03,1.1779
5120,5121.00,11.43,1.5346e-02,2.1246e-05,1.3845e-03,1.1783
5140,5141.00,11.48,1.5351e-02,2.1249e-05,1.3842e-03,1.1787
5160,5161.00,11.53,1.5370e-02,2.1236e-05,1.3816e-03,1.1791
5180,5181.00,11.57,1.5364e-02,2.1189e-05,1.3791e-03,1.1795
5200,5201.00,11.62,1.5369e-02,2.1113e-05,1.3738e-03,1.1799
5220,5221.00,11.66,1.5380e-02,2.0968e-05,1.3633e-03,1.1803
5240,5241.00,11.71,1.5380e-02,2.0895e-05,1.3586e-03,1.1807
5260,5261.00,11.76,1.5381e-02,2.0867e-05,1.3567e-03,1.1811
5280,5281.00,11.80,1.5397e-02,2.0847e-05,1.3539e-03,1.1815
5300,5301.00,11.85,1.5417e-02,2.0824e-05,1.3507e-03,1.1818
5320,5321.00,11.89,1.5415e-02,2.0762e-05,1.3468e-03,1.1822
5340,5341.00,11.94,1.5426e-02,2.0808e-05,1.3489e-03,1.1826
5360,5361.00,11.99,1.5418e-02,2.0773e-05,1.3473e-03,1.1830
5380,5381.00,12.03,1.5427e-02,2.0730e-05,1.3437e-03,1.1834
5400,5401.00,12.08,1.5416e-02,2.0629e-05,1.3382e-03,1.1838
5420,5421.00,12.12,1.5437e-02,2.0497e-05,1.3277e-03,1.1842
5440,5441.00,12.17,1.5444e-02,2.0393e-05,1.3204e-03,1.1846
5460,5461.00,12.22,1.5461e-02,2.0366e-05,1.3172e-03,1.1850
5480,5481.00,12.26,1.5454e-02,2.0359e-05,1.3174e-03,1.1854
5500,5501.00,12.31,1.5467e-02,2.0285e-05,1.3116e-03,1.1858
5520,5521.00,12.35,1.5454e-02,2.0232e-05,1.3092e-03,1.1862
5540,5541.00,12.40,1.5464e-02,2.0186e-05,1.3054e-03,1.1866
5560,5561.00,12.45,1.5476e-02,2.0125e-05,1.3004e-03,1.1870
5580,5581.00,12.49,1.5488e-02,2.0142e-05,1.3005e-03,1.1874
5600,5601.00,12.54,1.5491e-02,2.0196e-05,1.3037e-03,1.1878
5620,5621.00,12.58,1.5493e-02,2.0242e-05,1.3065e-03,1.1882
5640,5641.00,12.63,1.5485e-02,2.0229e-05,1.3064e-03,1.1885
5660,5661.00,12.68,1.5493e-02,2.0325e-05,1.3119e-03,1.1889
5680,5681.00,12.72,1.5490e-02,2.0360e-05,1.3144e-03,1.1893
5700,5701.00,12.77,1.5494e-02,2.0363e-05,1.3142e-03,1.1897
5720,5721.00,12.81,1.5520e-02,2.0312e-05,1.3088e-03,1.1900
5740,5741.00,12.86,1.5522e-02,2.0214e-05,1.3023e-03,1.1904
5760,5761.00,12.91,1.5531e-02,2.0224e-05,1.3022e-03,1.1908
5780,5781.00,12.95,1.5526e-02,2.0229e-05,1.3029e-03,1.1912
5800,5801.00,13.00,1.5533e-02,2.0227e-05,1.3022e-03,1.1915
5820,5821.00,13.04,1.5554e-02,2.0194e-05,1.2983e-03,1.1919
5840,5841.00,13.09,1.5567e-02,2.0167e-05,1.2955e-03,1.1923
5860,5861.00,13.14,1.5562e-02,2.0134e-05,1.2937e-03,1.1926
5880,5881.00,13.18,1.5558e-02,2.0076e-05,1.2904e-03,1.1930
5900,5901.00,13.23,1.5557e-02,1.9956e-05,1.2827e-03,1.1933
5920,5921.00,13.27,1.5568e-02,1.9902e-05,1.2784e-03,1.1937
5940,5941.00,13.32,1.5577e-02,1.9856e-05,1.2747e-03,1.1940
5960,5961.00,13.37,1.5588e-02,1.9840e-05,1.2727e-03,1.1944
5980,5981.00,13.41,1.5594e-02,1.9843e-05,1.2725e-03,1.1948
6000,6001.00,13.46,1.5585e-02,1.9933e-05,1.2790e-03,1.1951
6020,6021.00,13.50,1.5594e-02,2.0021e-05,1.2839e-03,1.1954
6040,6041.00,13.55,1.5615e-02,2.0043e-05,1.2836e-03,1.1958
6060,6061.00,13.60,1.5616e-02,2.0026e-05,1.2824e-03,1.1961
6080,6081.00,13.64,1.5610e-02,1.9936e-05,1.2771e-03,1.1965
6100,6101.00,13.69,1.5606e-02,1.9815e-05,1.2697e-03,1.1969
6120,6121.00,13.73,1.5605e-02,1.9747e-05,1.2654e-03,1.1972
6140,6141.00,13.78,1.5604e-02,1.9708e-05,1.2631e-03,1.1976
6160,6161.00,13.83,1.5605e-02,1.9675e-05,1.2608e-03,1.1980
6180,6181.00,13.87,1.5622e-02,1.9693e-05,1.2606e-03,1.1983
6200,6201.00,13.92,1.5627e-02,1.9713e-05,1.2615e-03,1.1987
6220,6221.00,13.96,1.5615e-02,1.9755e-05,1.2651e-03,1.1990
6240,6241.00,14.01,1.5625e-02,1.9726e-05,1.2625e-03,1.1994
6260,6261.00,14.06,1.5626e-02,1.9699e-05,1.2606e-03,1.1997
6280,6281.00,14.10,1.5643e-02,1.9651e-05,1.2562e-03,1.2001
6300,6301.00,14.15,1.5649e-02,1.9576e-05,1.2509e-03,1.2004
6320,6321.00,14.19,1.5653e-02,1.9609e-05,1.2527e-03,1.2008
6340,6341.00,14.24,1.5657e-02,1.9592e-05,1.2513e-03,1.2011
6360,6361.00,14.29,1.5659e-02,1.9530e-05,1.2472e-03,1.2014
6380,6381.00,14.33,1.5661e-02,1.9551e-05,1.2484e-03,1.2018
6400,6401.00,14.38,1.5668e-02,1.9496e-05,1.2443e-03,1.2021
6420,6421.00,14.42,1.5669e-02,1.9463e-05,1.2421e-03,1.2024
6440,6441.00,14.47,1.5680e-02,1.9449e-05,1.2404e-03,1.2028
6460,6461.00,14.52,1.5677e-02,1.9439e-05,1.2399e-03,1.2031
6480,6481.00,14.56,1.5666e-02,1.9395e-05,1.2380e-03,1.2034
6500,6501.00,14.61,1.5674e-02,1.9370e-05,1.2358e-03,1.2037
6520,6521.00,14.65,1.5690e-02,1.9342e-05,1.2328e-03,1.2041
6540,6541.00,14.70,1.5693e-02,1.9328e-05,1.2317e-03,1.2044
6560,6561.00,14.75,1.5703e-02,1.9296e-05,1.2288e-03,1.2047
6580,6581.00,14.79,1.5693e-02,1.9347e-05,1.2329e-03,1.2050
6600,6601.00,14.84,1.5697e-02,1.9305e-05,1.2299e-03,1.2053
6620,6621.00,14.88,1.5708e-02,1.9278e-05,1.2273e-03,1.2056
6640,6641.00,14.93,1.5688e-02,1.9285e-05,1.2292e-03,1.2059
6660,6661.00,14.98,1.5696e-02,1.9373e-05,1.2342e-03,1.2062
6680,6681.00,15.02,1.5716e-02,1.9411e-05,1.2351e-03,1.2065
6700,6701.00,15.07,1.5717e-02,1.9468e-05,1.2387e-03,1.2068
6720,6721.00,15.11,1.5714e-02,1.9484e-05,1.2399e-03,1.2071
6740,6741.00,15.16,1.5724e-02,1.9535e-05,1.2423e-03,1.2074
6760,6761.00,15.21,1.5718e-02,1.9607e-05,1.2474e-03,1.2077
6780,6781.00,15.25,1.5726e-02,1.9607e-05,1.2468e-03,1.2080
6800,6801.00,15.30,1.5734e-02,1.9349e-05,1.2297e-03,1.2084
6820,6821.00,15.34,1.5739e-02,1.8749e-05,1.1912e-03,1.2087
6840,6841.00,15.39,1.5740e-02,1.8364e-05,1.1667e-03,1.2090
6860,6861.00,15.44,1.5741e-02,1.8387e-05,1.1681e-03,1.2093
6880,6881.00,15.48,1.5743e-02,1.8612e-05,1.1822e-03,1.2097
6900,6901.00,15.53,1.5750e-02,1.8868e-05,1.1980e-03,1.2100
6920,6921.00,15.57,1.5756e-02,1.9077e-05,1.2108e-03,1.2103
6940,6941.00,15.62,1.5753e-02,1.9162e-05,1.2164e-03,1.2105
6960,6961.00,15.67,1.5731e-02,1.9167e-05,1.2185e-03,1.2108
6980,6981.00,15.71,1.5723e-02,1.9118e-05,1.2159e-03,1.2111
7000,7001.00,15.76,1.5722e-02,1.9062e-05,1.2124e-03,1.2114
7020,7021.00,15.80,1.5723e-02,1.9077e-05,1.2134e-03,1.2117
7040,7041.00,15.85,1.5737e-02,1.9121e-05,1.2151e-03,1.2120
7060,7061.00,15.90,1.5727e-02,1.9063e-05,1.2121e-03,1.2122
7080,7081.00,15.94,1.5728e-02,1.9193e-05,1.2203e-03,1.2125
7100,7101.00,15.99,1.5726e-02,1.9405e-05,1.2339e-03,1.2128
7120,7121.00,16.03,1.5733e-02,1.9618e-05,1.2469e-03,1.2130
7140,7141.00,16.08,1.5717e-02,1.9788e-05,1.2591e-03,1.2133
7160,7161.00,16.13,1.5722e-02,1.9938e-05,1.2682e-03,1.2136
7180,7181.00,16.17,1.5733e-02,1.9923e-05,1.2663e-03,1.2139
7200,7201.00,16.22,1.5732e-02,1.9762e-05,1.2562e-03,1.2141
7220,7221.00,16.26,1.5701e-02,1.9514e-05,1.2428e-03,1.2144
7240,7241.00,16.31,1.5710e-02,1.9166e-05,1.2200e-03,1.2147
7260,7261.00,16.36,1.5721e-02,1.8905e-05,1.2026e-03,1.2149
7280,7281.00,16.40,1.5729e-02,1.8933e-05,1.2037e-03,1.2152
