id,x,y,psi,avg_angle,phi6,avg_dist,nbr1_id,nbr1_x,nbr1_y,nbr1_dist,nbr1_angle,nbr2_id,nbr2_x,nbr2_y,nbr2_dist,nbr2_angle,nbr3_id,nbr3_x,nbr3_y,nbr3_dist,nbr3_angle,nbr4_id,nbr4_x,nbr4_y,nbr4_dist,nbr4_angle,nbr5_id,nbr5_x,nbr5_y,nbr5_dist,nbr5_angle,nbr6_id,nbr6_x,nbr6_y,nbr6_dist,nbr6_angle
282,219.53125,39.84375,1.4219483495854666,-0.823,-0.521,6.885,236,221.09375,32.8125,7.202,-1.3521273809209546,271,226.5625,37.5,7.411,-0.3217505543966422,317.0,224.21875,44.53125,6.629,0.7853981633974483,265.0,214.0625,36.71875,6.298,-2.62244653934327,,,,,,,,,,
283,125.0,40.625,1.6545672895411725,0.64,0.269,7.3,239,123.4375,33.59375,7.202,-1.7894652726688385,254,130.46875,35.9375,7.202,-0.7086262721276703,278.0,117.96875,39.0625,7.202,-2.922923707715851,333.0,127.34375,47.65625,7.411,1.2490457723982544,324.0,120.3125,45.3125,6.629,2.356194490192345,301.0,132.8125,42.96875,8.156,0.2914567944778671
284,153.90625,40.625,1.660218070349461,-1.686,-0.319,7.475,240,155.46875,33.59375,7.202,-1.3521273809209546,255,148.4375,35.9375,7.202,-2.432966381462123,302.0,146.875,42.96875,7.411,2.819842099193151,316.0,159.375,44.53125,6.72,0.6202494859828215,277.0,161.71875,38.28125,8.156,-0.2914567944778671,340.0,151.5625,48.4375,8.156,1.8622531212727638
285,253.125,40.625,1.6869475563632381,0.946,-0.522,7.33,266,259.375,36.71875,7.37,-0.5585993153435624,318,246.875,44.53125,7.37,2.5829933382462307,319.0,259.375,44.53125,7.37,0.5585993153435624,242.0,253.90625,33.59375,7.074,-1.460139105621001,272.0,246.875,37.5,6.987,-2.677945044588987,341.0,253.125,48.4375,7.812,1.5707963267948966
286,265.625,40.625,1.7018331988521445,1.48,-0.464,7.358,266,259.375,36.71875,7.37,-2.5829933382462307,319,259.375,44.53125,7.37,2.5829933382462307,273.0,271.875,37.5,6.987,-0.4636476090008061,320.0,271.09375,44.53125,6.72,0.6202494859828215,237.0,266.40625,32.8125,7.851,-1.4711276743037347,342.0,264.84375,48.4375,7.851,1.6704649792860586
287,30.46875,41.40625,1.6062172523170657,-1.864,0.345,6.567,243,28.90625,34.375,7.202,-1.7894652726688385,330,27.34375,47.65625,6.987,2.0344439357957027,281.0,24.21875,39.84375,6.442,-2.896613990462929,267.0,35.15625,37.5,6.101,-0.6947382761967031,323.0,35.15625,45.3125,6.101,0.6947382761967031,,,,,
288,41.40625,41.40625,1.6487438469348636,-2.527,0.49,7.107,267,35.15625,37.5,7.37,-2.5829933382462307,323,35.15625,45.3125,7.37,2.5829933382462307,335.0,41.40625,48.4375,7.031,1.5707963267948966,268.0,46.875,37.5,6.72,-0.6202494859828215,238.0,40.625,33.59375,7.851,-1.6704649792860586,315.0,46.875,44.53125,6.298,0.5191461142465229
289,54.6875,41.40625,1.6255349664585421,0.555,-0.041,7.597,244,52.34375,34.375,7.411,-1.892546881191539,336,52.34375,48.4375,7.411,1.892546881191539,328.0,58.59375,46.875,6.72,0.9505468408120752,247.0,59.375,35.15625,7.812,-0.9272952180016122,290.0,62.5,41.40625,7.812,0.0,315.0,46.875,44.53125,8.414,2.761086276477428
290,62.5,41.40625,1.6322375523757604,-1.61,0.032,7.036,248,66.40625,35.15625,7.37,-1.0121970114513341,291,69.53125,41.40625,7.031,0.0,247.0,59.375,35.15625,6.987,-2.0344439357957027,328.0,58.59375,46.875,6.72,2.191045812777718,289.0,54.6875,41.40625,7.812,3.141592653589793,329.0,65.625,46.875,6.298,1.0516502125483738
291,69.53125,41.40625,1.6497926275302743,-1.199,0.025,7.085,249,73.4375,35.15625,7.37,-1.0121970114513341,331,73.4375,47.65625,7.37,1.0121970114513341,292.0,76.5625,41.40625,7.031,0.0,290.0,62.5,41.40625,7.031,3.141592653589793,248.0,66.40625,35.15625,6.987,-2.0344439357957027,329.0,65.625,46.875,6.72,2.191045812777718
292,76.5625,41.40625,1.6912002918011069,0.511,0.016,7.065,250,80.46875,35.15625,7.37,-1.0121970114513341,291,69.53125,41.40625,7.031,3.141592653589793,293.0,83.59375,41.40625,7.031,0.0,249.0,73.4375,35.15625,6.987,-2.0344439357957027,331.0,73.4375,47.65625,6.987,2.0344439357957027,332.0,79.6875,47.65625,6.987,1.1071487177940904
293,83.59375,41.40625,1.6621265359185415,1.919,0.057,7.254,251,87.5,35.15625,7.37,-1.0121970114513341,332,79.6875,47.65625,7.37,2.129395642138459,296.0,90.625,42.1875,7.074,0.11065722117389565,292.0,76.5625,41.40625,7.031,3.141592653589793,250.0,80.46875,35.15625,6.987,-2.0344439357957027,337.0,86.71875,48.4375,7.694,1.1525719972156676
294,239.0625,41.40625,1.6182054187607837,-2.428,-0.331,7.751,257,233.59375,35.9375,7.733,-2.356194490192345,334,241.40625,47.65625,6.675,1.2120256565243244,310.0,231.25,42.96875,7.967,2.9441970937399127,241.0,240.625,33.59375,7.967,-1.373400766945016,318.0,246.875,44.53125,8.414,0.3805063771123649,,,,,
295,293.75,41.40625,1.6747312033243242,-1.929,0.479,6.87,245,292.1875,34.375,7.202,-1.7894652726688385,279,286.71875,39.0625,7.411,-2.819842099193151,274.0,299.21875,37.5,6.72,-0.6202494859828215,326.0,288.28125,45.3125,6.72,2.5213431676069717,321.0,299.21875,44.53125,6.298,0.5191461142465229,,,,,
296,90.625,42.1875,1.690552725338676,-0.936,0.041,7.448,252,94.53125,35.9375,7.37,-1.0121970114513341,337,86.71875,48.4375,7.37,2.129395642138459,338.0,94.53125,48.4375,7.37,1.0121970114513341,293.0,83.59375,41.40625,7.074,-3.0309354324158977,251.0,87.5,35.15625,7.694,-1.9890206563741257,297.0,98.4375,42.1875,7.812,0.0
